datetime,KTL_swe,SNM_swe,BND_fnf,ORO_fnf,YRS_fnf,FOL_fnf,NML_fnf,TLG_fnf,MRC_fnf,MIL_fnf,MKM_fnf,NHG_fnf,SHA_fnf,ORO_precip,FOL_precip,SHA_precip,ORO_tas,FOL_tas,SHA_tas,netgains,WY,DOWY,SR_WYI,SR_WYT,SR_WYT_rolling,SJR_WYI,SJR_WYT,8RI,SHA_in_tr,ORO_in_tr,FOL_in_tr,SHA_fci,ORO_fci,FOL_fci,YRS_swe,FOL_swe,ORO_swe,BND_swe,gains_sim,OMR_sim,SHA_snowpack,SHA_cum_flow_to_date,SHA_remaining_flow,SHA_slope,SHA_intercept,SHA_mean,SHA_std,ORO_snowpack,ORO_cum_flow_to_date,ORO_remaining_flow,ORO_slope,ORO_intercept,ORO_mean,ORO_std,FOL_snowpack,FOL_cum_flow_to_date,FOL_remaining_flow,FOL_slope,FOL_intercept,FOL_mean,FOL_std,octmar_flow_to_date,octmar_mean,octmar_std,aprjul_flow_to_date,aprjul_mean,aprjul_std,aprjul_slope,aprjul_intercept,WYI_sim,WYT_sim
2006-11-04,0.0,0.0,,1337.76,580.58,222.53,456.41,370.52,107.01,400.69,77.04,22.89,3779.4,0.07,0.06,0.1,132.8554,131.71396,132.83072,4.028429745,2007,35,4.818751631216347,C,C,,C,0.419802544747598,3922.69806862102,1864.581396488787,1000.3595612383924,80915.18740548432,1.0811840087725968,1.0735334986752014,0.0003937007874015748,0.0003492506985013971,0.0,0.0,10.833465702355173,2303.0,0.0,265.2646074899355,4053.2191683557353,83.33079946124867,5509.998101271003,5550.814699581472,1936.7037014369266,0.0,144.7437553992301,2482.604604668355,20.54621644198269,3826.468071064865,3864.4315290315667,1869.687609712148,0.0003492506985013971,62.43298266319078,1703.8293188806012,407.3117475262836,2383.3953552734483,2721.9272919123146,1340.2173546399322,,,,,,,,,4.481786046282369,C
2006-11-05,0.0,0.0,,1322.81,548.29,216.24,456.41,366.41,108.65,404.2,77.32,22.89,3751.16,0.0,0.0,0.0,139.27294,132.89584,139.20344000000003,3.4671074319999997,2007,36,4.818751631216347,C,C,,C,0.419802544747598,3896.509462225342,1853.5295244111985,997.2020532706447,80765.93749743544,1.048748488509419,1.0413274937149453,0.0003937007874015748,0.0003492506985013971,0.0,0.0,10.59137320235772,2073.6,0.0,272.9932212862931,4045.4905545593774,83.98857683149684,5501.689465585051,5542.828252508525,1935.8637503754214,0.0,148.42017759021826,2478.9281824773666,20.485741968708552,3822.56125403669,3860.412972689701,1869.2413953292155,0.0003492506985013971,64.4109040878348,1701.8513974559573,407.22773962380484,2381.0526436197392,2719.514758167561,1339.7578214574305,,,,,,,,,4.481786046282369,C
2006-11-06,0.0,0.0,,1322.58,547.8,216.27,456.3,366.37,107.38,402.77,77.4,22.89,3746.59,0.0,0.0,0.0,142.27263999999997,137.85268,148.95332,3.2608264410000003,2007,37,4.818751631216347,C,C,,C,0.419802544747598,3892.2714334991297,1853.3594956100046,997.2171129270887,80619.9120560628,1.0172860338541363,1.0100876689034968,0.0003937007874015748,0.0003492506985013971,0.0,0.0,10.402769517545494,1794.6,0.0,280.713429075274,4037.770346770397,86.05549384813551,5493.20669344687,5535.357885413316,1935.5998210279834,0.0,152.096262533998,2475.252097533587,20.468482942558364,3818.7854541616307,3856.6052831323896,1868.958385947333,0.0003492506985013971,66.3888553828717,1699.8734461609204,407.08098282681283,2378.850951694709,2717.191091212341,1339.3572321899653,,,,,,,,,4.481786046282369,C
2006-11-07,0.0,0.0,,1322.08,547.19,215.97,456.09,361.52,105.04,399.31,77.34,22.89,3746.89,0.0,0.0,0.02,146.98126000000002,143.09176,149.71652000000003,3.564297515,2007,38,4.818751631216347,C,C,,C,0.419802544747598,3892.5496410741544,1852.9898677813228,997.0665163626492,80481.46609433382,0.9867674528385122,0.9797850388363918,0.0003937007874015748,0.0003492506985013971,0.0,0.0,10.255773378792917,1526.8,0.0,288.43418868093175,4030.049587164739,87.55025127204227,5483.899576286305,5526.782921475057,1933.796907456283,0.0,155.77161433167248,2471.5767457359125,20.40432485992596,3814.9404642464183,3852.641747660136,1868.4984754372367,0.0003492506985013971,68.36650797397964,1697.8957935698124,406.9766597195912,2376.688942531992,2714.9423752366283,1339.039409161247,,,,,,,,,4.481786046282369,C
2006-11-08,0.0,0.0,,1708.65,980.72,732.78,556.51,519.73,162.44,416.73,151.41,42.8,4292.09,0.46,0.59,0.37,147.39939999999999,139.24624,148.55264000000003,6.727933873,2007,39,4.818751631216347,C,C,,C,0.419802544747598,4398.145540752743,2138.7639272484466,1256.4992179225342,80855.53833036986,1.4171644292533567,1.5403914876712999,0.0003937007874015748,0.0003492506985013971,0.0,0.0,10.138540435966311,1109.4,0.0,297.1577831272384,4021.325992718432,88.9371890808004,5473.014958975466,5516.577645821658,1930.5503952347992,0.0,160.01379070915368,2467.3345693584315,20.611703875146876,3809.594160062403,3847.678619840962,1867.3179352867044,0.0003492506985013971,70.85873782351337,1695.4035637202787,407.3043524430179,2373.178343436684,2711.704133746908,1338.5542207351145,,,,,,,,,4.481786046282369,C
2006-11-09,0.0,0.0,,1345.62,578.31,242.19,458.95,404.96,125.01,421.08,81.27,23.35,3773.5,0.0,0.01,0.01,132.18274,125.34591999999999,126.80144,-1.687933881,2007,40,4.818751631216347,C,C,,C,0.419802544747598,3917.226652978863,1870.3919459556664,1010.2286560946593,80729.98806683022,1.374649496375756,1.5041797430411608,0.0003937007874015748,0.0003492506985013971,0.0,0.0,10.052023074387625,974.8,0.0,304.92748887212883,4013.556286973542,89.24726434905655,5463.733408661939,5507.447974738285,1928.637888545874,0.0,163.72365902546295,2463.624701042122,20.849742580750185,3803.695110118146,3842.219396490576,1865.335184933017,0.0003492506985013971,72.86249713801274,1693.3998044057794,407.3789725598723,2370.5752383984477,2709.1630482620594,1338.178312628293,,,,,,,,,4.481786046282369,C
2006-11-10,0.0,0.0,,1342.22,570.17,242.19,460.15,419.68,132.5,423.35,82.2,22.95,3766.42,0.0,0.0,0.0,129.14668,123.03508000000001,126.72512,-2.394049583,2007,41,4.818751631216347,C,C,,C,0.419802544747598,3910.660954208276,1867.8784767206298,1010.2286560946593,80604.14961769698,1.3334100114844833,1.4590543507499258,0.0003937007874015748,0.0003492506985013971,0.0,0.0,9.985974325298614,859.3,0.0,312.68417174344665,4005.799604102224,89.52358490749451,5455.063828351578,5498.913740126171,1928.153942829265,0.0,167.4285419482566,2459.9198181193283,20.99820504541372,3798.743104874778,3837.5417068883785,1864.805236469677,0.0003492506985013971,74.86625645251212,1691.39604509128,407.474167532729,2367.8695777701005,2706.5365077148667,1337.8796626772364,,,,,,,,,4.481786046282369,C
2006-11-11,0.0,0.0,,1486.36,643.9,266.03,461.59,413.77,130.65,423.74,83.56,23.4,4069.03,0.36,0.21,0.34,127.41958,123.12328,127.71727999999999,-5.1828099089999995,2007,42,4.818751631216347,C,C,,C,0.419802544747598,4191.2889351358945,1974.4347871730477,1022.1960630821163,80765.23107194802,1.6534077111399488,1.625282720227428,0.0003937007874015748,0.0003492506985013971,0.0,0.0,9.997824028044473,656.5,0.0,320.9974720966587,3997.4863037490118,90.1335808261002,5445.534469061753,5489.6831654219,1926.7336458958212,0.0,171.34477623026936,2456.0035838373155,21.097716440730146,3793.758657779805,3832.7411280342535,1864.1728225178547,0.0003492506985013971,76.89375277256647,1689.3685487712255,407.4134374116151,2365.429723985365,2704.0461788686143,1337.5640393193594,,,,,,,,,4.481786046282369,C
2006-11-12,0.0,0.8,,1423.69,596.7,243.4,464.82,425.81,134.97,427.43,83.55,22.96,3791.27,0.0,0.0,0.0,123.61996,114.58552,124.56908000000001,0.8072727259999999,2007,43,4.818751631216347,C,C,,C,0.419802544747598,3933.705815006171,1928.1056351260584,1010.8360622378985,80660.67533335678,1.6038054798057502,1.576524238620605,0.0003937007874015748,0.0003492506985013971,0.0,0.26666666666666666,10.33506457361735,506.1,0.26666666666666666,328.7998637827053,3989.683912062965,90.29287803152724,5437.179372525975,5481.406094899166,1925.7853720189426,0.0,175.1691179794511,2452.179242088134,21.200273812261308,3789.3488852010328,3828.5208517782867,1864.0370237168647,0.0003492506985013971,78.89871685957934,1687.3635846842128,407.34545376855385,2363.079529199174,2701.63948034914,1337.4255333059698,,,,,,,,,4.481786046282369,C
2006-11-13,0.0,0.91,,2614.74,1656.49,1928.89,991.38,1307.55,701.17,736.89,538.93,293.72,4286.06,1.32,1.7,0.79,123.69268,122.06488,119.57012,-4.050247927,2007,44,4.818751631216347,C,C,,C,0.419802544747598,4392.553568494743,2808.5960858292106,1856.9327402282054,81020.19513518368,2.8756913154115775,3.2292285114619865,0.0003937007874015748,0.0003492506985013971,0.0,0.30333333333333334,10.791862068261702,591.5,0.30333333333333334,337.51236671380815,3980.9714091318624,91.3472187135715,5427.756274547938,5472.499427825185,1925.6053340520373,0.0,180.7398870659295,2446.6084730016555,21.251510110371974,3784.6750466294,3823.9416830479463,1864.1241601808827,0.0003492506985013971,82.58188923068901,1683.680412313103,406.6895264293014,2361.0481549848528,2699.0629405367235,1337.0413111244645,,,,,,,,,4.481786046282369,C
2006-11-14,0.31,2.34,,3863.52,3535.87,4828.61,1279.41,1812.02,1141.54,1014.18,1048.34,83.23,4396.15,0.45,1.03,0.13,126.72874,124.35808,120.79124,8.298842961,2007,45,4.818751631216347,C,C,,C,0.419802544747598,4494.646474943046,3731.763765631975,3312.5589730163274,81463.83185336753,3.2394205759492305,4.162351656118127,0.0003937007874015748,0.0003492506985013971,0.062,0.7799999999999999,11.324500248879996,786.8,0.7799999999999999,346.4273679714096,3972.056407874261,91.8095356672633,5419.084494383541,5464.0540970110005,1924.992968564876,0.062,188.14173253901583,2439.2066275285692,21.285934888596113,3780.293794567294,3819.6240380068593,1864.1116409183041,0.0003492506985013971,89.15225412478087,1677.1100474190112,405.6146329840549,2359.152865101566,2696.2742667480884,1336.4764950052725,,,,,,,,,4.481786046282369,C
2006-11-15,0.0,1.95,,2071.16,1265.37,1407.55,849.67,1123.53,682.34,930.99,425.82,50.74,4088.89,0.0,0.01,0.0,128.05587999999997,120.5302,124.85528,16.72066113,2007,46,4.818751631216347,C,C,,C,0.419802544747598,4209.706276602542,2406.751495599397,1595.2260305452842,81600.3465373017,3.1422379586707536,4.047481106434583,0.0003937007874015748,0.0003492506985013971,0.0,0.65,11.949795851909391,667.5,0.65,354.7771985886262,3963.7065772570445,92.30199857965091,5410.677097470824,5455.887915363325,1924.380658755423,0.0,192.91545450571948,2434.4329055618655,21.27703676405051,3776.2616553041667,3815.5754575863975,1863.8726902200128,0.0003492506985013971,92.31633880813742,1673.9459627356546,405.5643661211512,2356.8648293290853,2693.9444523169964,1336.347434524228,,,,,,,,,4.481786046282369,C
2006-11-16,0.0,1.85,,3046.78,1137.43,857.78,661.14,821.5,479.24,836.42,258.22,38.06,6158.34,0.51,0.07,0.65,129.0376,123.6172,126.01916,11.96826444,2007,47,4.818751631216347,C,C,,C,0.419802544747598,6128.828497053485,3127.984100036667,1319.2477864389823,83649.1577074901,3.557970819910631,3.9960566732415455,0.0003937007874015748,0.0003492506985013971,0.0,0.6166666666666667,12.559785607849067,669.3,0.6166666666666667,366.93355261189737,3951.550223233773,92.64746194854031,5401.975577017711,5447.355607730083,1923.2218297775494,0.0,199.1197204788153,2428.2286395887695,21.404098115240537,3771.765829579003,3811.314404442293,1863.417437639914,0.0003492506985013971,94.93302862807269,1671.3292729157195,405.5048561992219,2354.454129810933,2691.484291890236,1336.1623987846115,,,,,,,,,4.481786046282369,C
2006-11-17,0.0,0.21,,3650.07,2064.66,1256.86,645.45,745.5,415.84,783.79,282.65,32.94,5452.44,0.3,0.38,0.18,129.60117999999997,129.31492,127.04948000000002,10.12561982,2007,48,4.818751631216347,C,C,,C,0.419802544747598,5474.206073019891,3573.969645567672,1519.5813762273356,84940.90589513548,3.751231695313312,4.256174973044299,0.0003937007874015748,0.0003492506985013971,0.0,0.06999999999999999,12.900644558352962,915.8,0.06999999999999999,377.7914819946438,3940.692293851027,93.14619896794014,5392.647865016305,5438.272184139624,1921.0791215616946,0.0,206.20858587957386,2421.139774188011,21.413715895683907,3767.7498908081775,3807.316236544496,1863.1838456256392,0.0003492506985013971,97.94707432791076,1668.3152272158814,405.1621497364717,2352.2441937416,2688.989519738373,1336.0607175159205,,,,,,,,,4.481786046282369,C
2006-11-18,0.0,0.0,,2999.28,1868.49,1204.07,644.63,750.21,398.67,774.59,331.98,30.52,4729.03,0.16,0.09,0.06,131.83732,127.10992,127.6982,13.96165287,2007,49,4.818751631216347,C,C,,C,0.419802544747598,4803.345600190678,3092.869456311886,1493.0814007714691,85497.20620056937,3.7986947444539125,4.2184897238529695,0.0003937007874015748,0.0003492506985013971,0.0,0.0,13.171523946829629,1197.1,0.0,387.31877903682926,3931.1649968088414,92.38218639217287,5383.555021562288,5428.8051165738625,1919.742574251836,0.0,212.3432029726717,2415.005157094913,20.596398662503553,3763.952349878,3802.008530055859,1863.12069308572,0.0003492506985013971,100.90855809304884,1665.3537434507432,404.1218546248443,2350.3142076850063,2686.194905737817,1335.6804255826692,,,,,,,,,4.481786046282369,C
2006-11-19,0.0,0.0,,2263.2,1169.57,830.01,619.15,698.03,382.08,753.28,286.89,28.9,4415.51,0.0,0.0,0.02,133.18264,127.55091999999999,129.2246,7.380495855,2007,50,4.818751631216347,C,C,,C,0.419802544747598,4512.600137117987,2548.7181520395407,1305.3075644573682,85734.9460276589,3.684733902120295,4.09193503213738,0.0003937007874015748,0.0003492506985013971,0.0,0.0,13.676340913723118,1151.0,0.0,396.2693908639739,3922.2143849816966,87.09422350263245,5377.383609675369,5420.043586044876,1918.2274297598801,0.0,217.39851169547666,2409.949848372108,19.617361491542297,3760.599761017032,3796.8469640242015,1862.1505145367855,0.0003492506985013971,103.4975978859597,1662.7647036578323,401.91564651667517,2348.6813136666187,2682.7283501370603,1334.919031973037,,,,,,,,,4.481786046282369,C
2006-11-20,0.0,0.0,,3039.56,1240.85,624.34,602.4,683.23,367.84,727.02,227.0,27.72,5925.41,0.6,0.02,0.71,134.5825,130.97308,130.02596,8.023140482,2007,51,4.818751631216347,C,C,,C,0.419802544747598,5912.818862218317,3122.6466741904997,1202.0635797631448,87361.01758849427,4.174191885056686,3.9891769811732587,0.0003937007874015748,0.0003492506985013971,0.0,0.0,14.309693223191697,992.8,0.0,407.9972960254836,3910.486479820187,80.86796834033983,5368.721494306415,5408.331763273846,1914.0104678716614,0.0,223.59219103881279,2403.756169028772,18.879534297067753,3756.3012010344464,3791.1851130550126,1860.5962669006524,0.0003492506985013971,105.8818562219707,1660.3804453218213,400.8929535969542,2346.766378513516,2679.963416876113,1334.50615868717,,,,,,,,,4.481786046282369,C
2006-11-21,0.0,0.0,,6256.57,7472.04,5520.71,773.89,854.48,405.82,716.59,392.71,55.74,5499.05,0.81,1.84,0.16,132.41908,129.19144,126.43892000000002,8.929586762000001,2007,52,4.818751631216347,C,C,,C,0.419802544747598,5517.430256592927,5500.839516486413,3659.985247178198,88510.39696566248,4.858966128504985,5.709501671738061,0.0003937007874015748,0.0003492506985013971,0.0,0.0,15.019591010142232,950.8,0.0,418.9409593259165,3899.542816519754,76.81514693607912,5358.2232206374265,5395.848360644724,1910.9874683150292,0.0,234.50294708619725,2392.8454129813877,18.02743039610472,3751.995034478725,3785.3045052527095,1859.679121107247,0.0003492506985013971,113.14133108018183,1653.1209704636103,400.0685213712851,2344.422427082708,2676.934249171337,1333.5777994268005,,,,,,,,,4.481786046282369,C
2006-11-22,0.0,0.0,,3816.38,3790.9,3184.18,816.85,848.35,382.52,687.97,431.88,36.97,6178.61,0.1,0.1,0.29,126.45604,123.088,124.8362,7.670082632000001,2007,53,4.818751631216347,C,C,,C,0.419802544747598,6147.626055539334,3696.9152539438455,2487.0739448123036,90232.50317291869,4.813197144649835,5.638216621585919,0.0003937007874015748,0.0003492506985013971,0.0,0.0,15.76151243824236,712.1,0.0,431.1345977626505,3887.34917808302,74.95375011291449,5347.512740743789,5384.226142391216,1910.8651781597125,0.0,241.83567154448136,2385.5126885231034,17.231877912281078,3747.5521188523326,3779.391639021775,1859.2059448702146,0.0003492506985013971,118.07437030125436,1648.1879312425376,399.4311470639891,2341.9516425079164,2673.933719113085,1332.8519185869634,,,,,,,,,4.481786046282369,C
2006-11-23,0.0,0.0,,3631.72,3402.84,2377.21,740.12,820.62,386.53,688.32,323.82,44.61,5595.17,0.27,0.54,0.15,125.43796,122.45295999999999,115.35344,-0.650578511,2007,54,4.818751631216347,C,C,,C,0.419802544747598,5606.567963630906,3560.4043042550466,2081.984246126558,91327.44597790366,4.9388012303103395,6.009070122938341,0.0003937007874015748,0.0003492506985013971,0.0,0.0,16.5098139670204,482.6,0.0,442.25506312633206,3876.2287127193385,72.118351505419,5337.3981126019125,5372.722696108142,1909.2495418350861,0.0,248.89763048317755,2378.4507295844073,16.49487685709443,3742.744834945637,3773.2225905946375,1858.9010516163958,0.0003492506985013971,122.20392582380741,1644.0583757199847,398.40625070660866,2339.3946658002287,2670.524912938594,1332.260336835812,,,,,,,,,4.481786046282369,C
2006-11-24,0.0,0.0,,2636.66,1737.53,1380.35,689.14,751.48,355.19,687.5,260.68,34.74,4704.99,0.0,0.0,0.0,118.62046,109.96383999999999,114.8192,0.11107438,2007,55,4.818751631216347,C,C,,C,0.419802544747598,4781.051899845349,2824.800569838625,1581.5719420361052,91542.12557885381,4.790637193401029,5.828798019250191,0.0003937007874015748,0.0003492506985013971,0.0,0.0,16.995240627282293,706.3,0.0,451.73814125881614,3866.7456345868545,72.24513805201082,5326.1691726568715,5361.5558579979215,1906.2559881896989,0.0,254.50054069490977,2372.847819372675,15.550246508561111,3737.368588672536,3766.100940994756,1856.6977203569547,0.0003492506985013971,125.34092801760458,1640.9213735261876,397.3300705865979,2337.029285592225,2667.265079422008,1331.6228531221334,,,,,,,,,4.481786046282369,C
2006-11-25,0.0,0.0,,2199.27,1276.95,968.52,644.45,674.94,313.85,661.46,217.53,31.97,4406.98,0.0,0.0,0.02,119.02042,112.52163999999999,116.19296,0.041652892000000004,2007,56,4.818751631216347,C,C,,C,0.419802544747598,4504.689768401445,2501.457537864273,1374.837998259074,91469.70906831256,4.646918077598998,5.653934078672685,0.0003937007874015748,0.0003492506985013971,0.0,0.0,17.30356410834549,1025.5,0.0,460.67306309845026,3857.8107127472204,73.08956863712406,5314.942934314729,5350.74323364024,1903.7558171769456,0.0,259.4621093566985,2367.8862507108865,15.321307347328785,3731.826088839929,3760.1354278911213,1855.9170370342447,0.0003492506985013971,128.067879414518,1638.194422129274,396.45033213472215,2334.714374666251,2664.218985161257,1331.092603709143,,,,,,,,,4.481786046282369,C
2006-11-26,0.0,0.0,,2024.73,1093.31,774.78,610.2,613.72,282.24,628.12,192.02,30.1,4347.0,0.21,0.06,0.37,118.45684000000001,112.83915999999999,109.89656000000001,11.04595039,2007,57,4.818751631216347,C,C,,C,0.419802544747598,4449.066800568134,2372.4278554279963,1277.5827369440608,91345.29041546506,4.717510535271027,5.544316056312503,0.0003937007874015748,0.0003492506985013971,0.0,0.0,17.493644742022603,1273.4,0.0,469.4976583905016,3848.986117455169,73.65868670710867,5304.1804481744,5340.2595095399265,1900.671006678083,0.0,264.16775137606936,2363.1806086915158,15.193548840365851,3726.9180393909583,3754.991317719112,1854.7998328011756,0.0003492506985013971,130.60192781410663,1635.6603737296855,395.7771331733722,2332.391614118565,2661.336703928218,1330.6390127255638,,,,,,,,,4.481786046282369,C
2006-11-27,0.0,1.38,,2128.69,1140.58,795.06,613.43,619.49,290.14,615.65,200.08,54.64,4386.45,0.5,0.69,0.25,113.25735999999999,114.10923999999999,109.03796,8.576528911,2007,58,4.818751631216347,C,C,,C,0.419802544747598,4485.651096683908,2449.280873567536,1287.7630647001693,91263.67699137572,5.075985219212896,6.067986574623127,0.0003937007874015748,0.0003492506985013971,0.0,0.45999999999999996,17.637305191033295,1492.9,0.45999999999999996,478.394817575553,3840.0889582701175,75.69635744356597,5292.375612539935,5329.452753708807,1896.4900793834515,0.0,269.02582913364216,2358.3225309339427,15.144917466401619,3721.5351968127557,3749.5186184450768,1853.2648920674103,0.0003492506985013971,133.15616859929324,1633.1061329444988,394.95420221925895,2330.29841673189,2658.5595380301793,1329.9821199130224,,,,,,,,,4.481786046282369,C
2006-11-28,1.17,3.87,,2037.88,1084.56,755.29,600.56,592.51,261.93,619.75,190.6,44.93,4282.04,0.06,0.09,0.09,107.53066,104.88352,100.01312000000001,8.183801639,2007,59,4.818751631216347,C,C,,C,0.419802544747598,4388.825586989408,2382.1490673223298,1267.798980140976,91089.31872879634,4.983705662636509,5.975946977384433,0.0003937007874015748,0.0003492506985013971,0.23399999999999999,1.29,17.76633839375213,1310.6,1.29,487.09992616318664,3831.3838496824837,76.92159940976171,5281.6679027161435,5319.345184643181,1893.3630909876133,0.23399999999999999,273.75075289558094,2353.5976071720042,15.193733311912403,3715.953936428542,3744.0275556066913,1852.0330578785565,0.0003492506985013971,135.67081120029687,1630.5914903434953,394.2722835583934,2327.9580588699,2655.652412216381,1329.132828941423,,,,,,,,,4.481786046282369,C
2006-11-29,1.13,4.08,,1893.81,960.71,666.92,585.63,578.34,247.89,619.39,176.56,38.4,4184.36,0.0,0.0,0.0,103.64014,96.52215999999999,99.05912000000001,13.84859502,2007,60,4.818751631216347,C,C,,C,0.419802544747598,4298.2412005613,2275.644504765927,1223.4382521425878,90833.09399291781,4.834194492757414,5.7966685680629,0.0003937007874015748,0.0003492506985013971,0.22599999999999998,1.36,24.086800326521235,652.8,1.36,495.6253632408522,3822.8584126048186,77.9028305718682,5271.183025162706,5309.340927922046,1891.0570361592706,0.22599999999999998,278.2644279387553,2349.0839321288295,14.972797113520837,3711.1157610322825,3738.7811540971397,1851.1784538213142,0.0003492506985013971,138.09746558062542,1628.1648359631668,393.74663328711694,2325.607017631139,2652.864483494236,1328.553699835668,,,,,,,,,4.481786046282369,C
